filename,class_name
7450.jpg,Cracking
17128.jpg,No-Anomaly
10074.jpg,No-Anomaly
18295.jpg,No-Anomaly
16528.jpg,No-Anomaly
4271.jpg,Cell-Multi
17763.jpg,No-Anomaly
13669.jpg,No-Anomaly
1077.jpg,Diode
1987.jpg,Diode
3015.jpg,Shadowing
11904.jpg,No-Anomaly
17947.jpg,No-Anomaly
11952.jpg,No-Anomaly
17222.jpg,No-Anomaly
6257.jpg,Cell
2152.jpg,Diode
6776.jpg,Hot-Spot
13517.jpg,No-Anomaly
10990.jpg,No-Anomaly
17417.jpg,No-Anomaly
16186.jpg,No-Anomaly
4534.jpg,Cell-Multi
18062.jpg,No-Anomaly
13.jpg,Offline-Module
15534.jpg,No-Anomaly
4227.jpg,Cell-Multi
18525.jpg,No-Anomaly
15365.jpg,No-Anomaly
17146.jpg,No-Anomaly
17186.jpg,No-Anomaly
4136.jpg,Cell-Multi
4693.jpg,Cell-Multi
5015.jpg,Cell
11154.jpg,No-Anomaly
2454.jpg,Diode
7114.jpg,Cracking
18115.jpg,No-Anomaly
875.jpg,Diode-Multi
2867.jpg,Shadowing
13940.jpg,No-Anomaly
2115.jpg,Diode
12891.jpg,No-Anomaly
10632.jpg,No-Anomaly
13942.jpg,No-Anomaly
19835.jpg,No-Anomaly
11951.jpg,No-Anomaly
2872.jpg,Shadowing
16598.jpg,No-Anomaly
34.jpg,Offline-Module
14983.jpg,No-Anomaly
3458.jpg,Shadowing
697.jpg,Offline-Module
2395.jpg,Diode
19089.jpg,No-Anomaly
15500.jpg,No-Anomaly
12176.jpg,No-Anomaly
5848.jpg,Cell
14800.jpg,No-Anomaly
6598.jpg,Cell
10523.jpg,No-Anomaly
19482.jpg,No-Anomaly
6749.jpg,Hot-Spot
337.jpg,Offline-Module
16187.jpg,No-Anomaly
5368.jpg,Cell
10256.jpg,No-Anomaly
13882.jpg,No-Anomaly
3034.jpg,Shadowing
1662.jpg,Diode
11044.jpg,No-Anomaly
6400.jpg,Cell
2005.jpg,Diode
17760.jpg,No-Anomaly
15923.jpg,No-Anomaly
19351.jpg,No-Anomaly
1094.jpg,Diode
10603.jpg,No-Anomaly
6633.jpg,Cell
1884.jpg,Diode
6100.jpg,Cell
12844.jpg,No-Anomaly
7658.jpg,Cracking
2099.jpg,Diode
17768.jpg,No-Anomaly
11582.jpg,No-Anomaly
12772.jpg,No-Anomaly
16912.jpg,No-Anomaly
17287.jpg,No-Anomaly
15086.jpg,No-Anomaly
3594.jpg,Cell-Multi
18544.jpg,No-Anomaly
2460.jpg,Diode
1523.jpg,Diode
15716.jpg,No-Anomaly
11990.jpg,No-Anomaly
17259.jpg,No-Anomaly
11419.jpg,No-Anomaly
17540.jpg,No-Anomaly
16605.jpg,No-Anomaly
10440.jpg,No-Anomaly
1046.jpg,Diode
17210.jpg,No-Anomaly
1361.jpg,Diode
13288.jpg,No-Anomaly
1212.jpg,Diode
13178.jpg,No-Anomaly
931.jpg,Diode-Multi
3976.jpg,Cell-Multi
9472.jpg,Vegetation
6824.jpg,Hot-Spot
10978.jpg,No-Anomaly
17075.jpg,No-Anomaly
9938.jpg,Vegetation
3065.jpg,Shadowing
9121.jpg,Vegetation
16975.jpg,No-Anomaly
14638.jpg,No-Anomaly
11319.jpg,No-Anomaly
7886.jpg,Cracking
19650.jpg,No-Anomaly
12921.jpg,No-Anomaly
18594.jpg,No-Anomaly
15201.jpg,No-Anomaly
3571.jpg,Cell-Multi
18701.jpg,No-Anomaly
15462.jpg,No-Anomaly
2787.jpg,Shadowing
13227.jpg,No-Anomaly
3113.jpg,Shadowing
4244.jpg,Cell-Multi
9028.jpg,Vegetation
17592.jpg,No-Anomaly
16474.jpg,No-Anomaly
3761.jpg,Cell-Multi
4078.jpg,Cell-Multi
805.jpg,Offline-Module
11083.jpg,No-Anomaly
9213.jpg,Vegetation
5133.jpg,Cell
13305.jpg,No-Anomaly
5818.jpg,Cell
9248.jpg,Vegetation
8082.jpg,Hot-Spot-Multi
18605.jpg,No-Anomaly
16994.jpg,No-Anomaly
7134.jpg,Cracking
9719.jpg,Vegetation
16035.jpg,No-Anomaly
11353.jpg,No-Anomaly
18831.jpg,No-Anomaly
18253.jpg,No-Anomaly
5126.jpg,Cell
4552.jpg,Cell-Multi
7305.jpg,Cracking
641.jpg,Offline-Module
1950.jpg,Diode
6111.jpg,Cell
13765.jpg,No-Anomaly
9143.jpg,Vegetation
16913.jpg,No-Anomaly
15464.jpg,No-Anomaly
18771.jpg,No-Anomaly
5599.jpg,Cell
19202.jpg,No-Anomaly
4219.jpg,Cell-Multi
10638.jpg,No-Anomaly
12491.jpg,No-Anomaly
17214.jpg,No-Anomaly
7819.jpg,Cracking
2879.jpg,Shadowing
9483.jpg,Vegetation
4930.jpg,Cell
9165.jpg,Vegetation
3088.jpg,Shadowing
12383.jpg,No-Anomaly
19346.jpg,No-Anomaly
4076.jpg,Cell-Multi
15662.jpg,No-Anomaly
15996.jpg,No-Anomaly
3386.jpg,Shadowing
1380.jpg,Diode
1789.jpg,Diode
14395.jpg,No-Anomaly
16368.jpg,No-Anomaly
10266.jpg,No-Anomaly
2149.jpg,Diode
19918.jpg,No-Anomaly
6350.jpg,Cell
7125.jpg,Cracking
8465.jpg,Vegetation
11205.jpg,No-Anomaly
16485.jpg,No-Anomaly
6790.jpg,Hot-Spot
9862.jpg,Vegetation
13801.jpg,No-Anomaly
11030.jpg,No-Anomaly
11310.jpg,No-Anomaly
17126.jpg,No-Anomaly
11561.jpg,No-Anomaly
15329.jpg,No-Anomaly
6264.jpg,Cell
12734.jpg,No-Anomaly
14974.jpg,No-Anomaly
4914.jpg,Cell
17308.jpg,No-Anomaly
11263.jpg,No-Anomaly
19416.jpg,No-Anomaly
9418.jpg,Vegetation
18812.jpg,No-Anomaly
14302.jpg,No-Anomaly
19380.jpg,No-Anomaly
2475.jpg,Diode
2842.jpg,Shadowing
10076.jpg,No-Anomaly
15452.jpg,No-Anomaly
19718.jpg,No-Anomaly
14864.jpg,No-Anomaly
354.jpg,Offline-Module
8424.jpg,Vegetation
11917.jpg,No-Anomaly
1001.jpg,Diode-Multi
2188.jpg,Diode
13878.jpg,No-Anomaly
9765.jpg,Vegetation
7714.jpg,Cracking
13730.jpg,No-Anomaly
19188.jpg,No-Anomaly
6785.jpg,Hot-Spot
11098.jpg,No-Anomaly
4202.jpg,Cell-Multi
407.jpg,Offline-Module
10785.jpg,No-Anomaly
12842.jpg,No-Anomaly
9859.jpg,Vegetation
5897.jpg,Cell
15606.jpg,No-Anomaly
10018.jpg,No-Anomaly
10857.jpg,No-Anomaly
6373.jpg,Cell
8783.jpg,Vegetation
18186.jpg,No-Anomaly
2082.jpg,Diode
13060.jpg,No-Anomaly
13578.jpg,No-Anomaly
5405.jpg,Cell
18551.jpg,No-Anomaly
8427.jpg,Vegetation
1805.jpg,Diode
682.jpg,Offline-Module
7823.jpg,Cracking
19541.jpg,No-Anomaly
6004.jpg,Cell
12710.jpg,No-Anomaly
9611.jpg,Vegetation
10876.jpg,No-Anomaly
19979.jpg,No-Anomaly
11487.jpg,No-Anomaly
19859.jpg,No-Anomaly
4781.jpg,Cell-Multi
504.jpg,Offline-Module
10704.jpg,No-Anomaly
11556.jpg,No-Anomaly
6730.jpg,Hot-Spot
7316.jpg,Cracking
18114.jpg,No-Anomaly
2499.jpg,Diode
19946.jpg,No-Anomaly
13427.jpg,No-Anomaly
11613.jpg,No-Anomaly
6030.jpg,Cell
12024.jpg,No-Anomaly
1906.jpg,Diode
15288.jpg,No-Anomaly
18065.jpg,No-Anomaly
7231.jpg,Cracking
13323.jpg,No-Anomaly
619.jpg,Offline-Module
9296.jpg,Vegetation
19681.jpg,No-Anomaly
17664.jpg,No-Anomaly
8908.jpg,Vegetation
2785.jpg,Shadowing
18564.jpg,No-Anomaly
10399.jpg,No-Anomaly
118.jpg,Offline-Module
13674.jpg,No-Anomaly
16371.jpg,No-Anomaly
1781.jpg,Diode
16374.jpg,No-Anomaly
18808.jpg,No-Anomaly
14716.jpg,No-Anomaly
11218.jpg,No-Anomaly
8593.jpg,Vegetation
4902.jpg,Cell
16271.jpg,No-Anomaly
12796.jpg,No-Anomaly
3891.jpg,Cell-Multi
4704.jpg,Cell-Multi
7493.jpg,Cracking
12997.jpg,No-Anomaly
19542.jpg,No-Anomaly
16175.jpg,No-Anomaly
2337.jpg,Diode
12416.jpg,No-Anomaly
4611.jpg,Cell-Multi
10623.jpg,No-Anomaly
13071.jpg,No-Anomaly
1925.jpg,Diode
14014.jpg,No-Anomaly
11587.jpg,No-Anomaly
9265.jpg,Vegetation
5583.jpg,Cell
17597.jpg,No-Anomaly
19896.jpg,No-Anomaly
2957.jpg,Shadowing
19524.jpg,No-Anomaly
16561.jpg,No-Anomaly
7524.jpg,Cracking
6237.jpg,Cell
12525.jpg,No-Anomaly
19168.jpg,No-Anomaly
12578.jpg,No-Anomaly
50.jpg,Offline-Module
3642.jpg,Cell-Multi
6460.jpg,Cell
6523.jpg,Cell
1657.jpg,Diode
3805.jpg,Cell-Multi
3549.jpg,Shadowing
7767.jpg,Cracking
4264.jpg,Cell-Multi
1858.jpg,Diode
1798.jpg,Diode
9341.jpg,Vegetation
10225.jpg,No-Anomaly
3305.jpg,Shadowing
12159.jpg,No-Anomaly
13019.jpg,No-Anomaly
1248.jpg,Diode
16866.jpg,No-Anomaly
10301.jpg,No-Anomaly
3569.jpg,Cell-Multi
16938.jpg,No-Anomaly
6306.jpg,Cell
16680.jpg,No-Anomaly
2298.jpg,Diode
19737.jpg,No-Anomaly
16073.jpg,No-Anomaly
15303.jpg,No-Anomaly
18801.jpg,No-Anomaly
12280.jpg,No-Anomaly
16540.jpg,No-Anomaly
17156.jpg,No-Anomaly
2790.jpg,Shadowing
1927.jpg,Diode
11947.jpg,No-Anomaly
9748.jpg,Vegetation
4627.jpg,Cell-Multi
1287.jpg,Diode
2389.jpg,Diode
19588.jpg,No-Anomaly
1533.jpg,Diode
9850.jpg,Vegetation
13886.jpg,No-Anomaly
12666.jpg,No-Anomaly
12797.jpg,No-Anomaly
6016.jpg,Cell
894.jpg,Diode-Multi
16755.jpg,No-Anomaly
17104.jpg,No-Anomaly
19138.jpg,No-Anomaly
19479.jpg,No-Anomaly
11430.jpg,No-Anomaly
15157.jpg,No-Anomaly
14877.jpg,No-Anomaly
8592.jpg,Vegetation
1843.jpg,Diode
8517.jpg,Vegetation
13022.jpg,No-Anomaly
712.jpg,Offline-Module
1288.jpg,Diode
19258.jpg,No-Anomaly
15990.jpg,No-Anomaly
2915.jpg,Shadowing
18425.jpg,No-Anomaly
12403.jpg,No-Anomaly
12793.jpg,No-Anomaly
11533.jpg,No-Anomaly
16793.jpg,No-Anomaly
10587.jpg,No-Anomaly
3373.jpg,Shadowing
480.jpg,Offline-Module
13126.jpg,No-Anomaly
14064.jpg,No-Anomaly
9871.jpg,Vegetation
8960.jpg,Vegetation
4296.jpg,Cell-Multi
18826.jpg,No-Anomaly
17830.jpg,No-Anomaly
11626.jpg,No-Anomaly
18211.jpg,No-Anomaly
11140.jpg,No-Anomaly
9129.jpg,Vegetation
4702.jpg,Cell-Multi
10884.jpg,No-Anomaly
8079.jpg,Hot-Spot-Multi
14387.jpg,No-Anomaly
11861.jpg,No-Anomaly
5363.jpg,Cell
19093.jpg,No-Anomaly
3151.jpg,Shadowing
19003.jpg,No-Anomaly
9196.jpg,Vegetation
6387.jpg,Cell
11739.jpg,No-Anomaly
13400.jpg,No-Anomaly
5416.jpg,Cell
10088.jpg,No-Anomaly
19055.jpg,No-Anomaly
12188.jpg,No-Anomaly
14500.jpg,No-Anomaly
2519.jpg,Shadowing
8664.jpg,Vegetation
11522.jpg,No-Anomaly
10236.jpg,No-Anomaly
11842.jpg,No-Anomaly
16334.jpg,No-Anomaly
10939.jpg,No-Anomaly
3546.jpg,Shadowing
1876.jpg,Diode
11834.jpg,No-Anomaly
13883.jpg,No-Anomaly
10003.jpg,No-Anomaly
14975.jpg,No-Anomaly
4756.jpg,Cell-Multi
5781.jpg,Cell
1748.jpg,Diode
1407.jpg,Diode
10162.jpg,No-Anomaly
13118.jpg,No-Anomaly
4307.jpg,Cell-Multi
18691.jpg,No-Anomaly
15420.jpg,No-Anomaly
6101.jpg,Cell
16730.jpg,No-Anomaly
14498.jpg,No-Anomaly
2784.jpg,Shadowing
4895.jpg,Cell
8828.jpg,Vegetation
8097.jpg,Hot-Spot-Multi
1290.jpg,Diode
4262.jpg,Cell-Multi
18434.jpg,No-Anomaly
2378.jpg,Diode
7280.jpg,Cracking
12261.jpg,No-Anomaly
16909.jpg,No-Anomaly
15496.jpg,No-Anomaly
3694.jpg,Cell-Multi
2207.jpg,Diode
15476.jpg,No-Anomaly
8317.jpg,Soiling
19537.jpg,No-Anomaly
13476.jpg,No-Anomaly
3646.jpg,Cell-Multi
797.jpg,Offline-Module
11131.jpg,No-Anomaly
7630.jpg,Cracking
13438.jpg,No-Anomaly
5487.jpg,Cell
1816.jpg,Diode
7845.jpg,Cracking
12304.jpg,No-Anomaly
3069.jpg,Shadowing
3004.jpg,Shadowing
2637.jpg,Shadowing
5131.jpg,Cell
4050.jpg,Cell-Multi
1715.jpg,Diode
17519.jpg,No-Anomaly
800.jpg,Offline-Module
10959.jpg,No-Anomaly
15021.jpg,No-Anomaly
16166.jpg,No-Anomaly
3197.jpg,Shadowing
10196.jpg,No-Anomaly
11823.jpg,No-Anomaly
6302.jpg,Cell
19938.jpg,No-Anomaly
16685.jpg,No-Anomaly
18665.jpg,No-Anomaly
6478.jpg,Cell
19117.jpg,No-Anomaly
3696.jpg,Cell-Multi
19575.jpg,No-Anomaly
11416.jpg,No-Anomaly
7898.jpg,Cracking
7699.jpg,Cracking
19275.jpg,No-Anomaly
10493.jpg,No-Anomaly
4879.jpg,Cell
16984.jpg,No-Anomaly
6148.jpg,Cell
18195.jpg,No-Anomaly
11828.jpg,No-Anomaly
18763.jpg,No-Anomaly
15280.jpg,No-Anomaly
961.jpg,Diode-Multi
14036.jpg,No-Anomaly
6129.jpg,Cell
328.jpg,Offline-Module
15215.jpg,No-Anomaly
4425.jpg,Cell-Multi
14227.jpg,No-Anomaly
693.jpg,Offline-Module
7030.jpg,Cracking
16258.jpg,No-Anomaly
1628.jpg,Diode
11348.jpg,No-Anomaly
3382.jpg,Shadowing
13813.jpg,No-Anomaly
13519.jpg,No-Anomaly
7398.jpg,Cracking
19858.jpg,No-Anomaly
6873.jpg,Hot-Spot
19357.jpg,No-Anomaly
7902.jpg,Cracking
16467.jpg,No-Anomaly
16563.jpg,No-Anomaly
19962.jpg,No-Anomaly
9149.jpg,Vegetation
8399.jpg,Vegetation
3630.jpg,Cell-Multi
3923.jpg,Cell-Multi
1958.jpg,Diode
14623.jpg,No-Anomaly
4625.jpg,Cell-Multi
12622.jpg,No-Anomaly
12375.jpg,No-Anomaly
11257.jpg,No-Anomaly
3554.jpg,Shadowing
19667.jpg,No-Anomaly
15603.jpg,No-Anomaly
10906.jpg,No-Anomaly
11750.jpg,No-Anomaly
19005.jpg,No-Anomaly
6701.jpg,Cell
12798.jpg,No-Anomaly
18858.jpg,No-Anomaly
14991.jpg,No-Anomaly
16828.jpg,No-Anomaly
13871.jpg,No-Anomaly
13121.jpg,No-Anomaly
8514.jpg,Vegetation
10599.jpg,No-Anomaly
3008.jpg,Shadowing
7022.jpg,Cracking
10624.jpg,No-Anomaly
2119.jpg,Diode
7805.jpg,Cracking
13168.jpg,No-Anomaly
7941.jpg,Hot-Spot-Multi
18822.jpg,No-Anomaly
7104.jpg,Cracking
14616.jpg,No-Anomaly
12846.jpg,No-Anomaly
4417.jpg,Cell-Multi
9003.jpg,Vegetation
17383.jpg,No-Anomaly
7848.jpg,Cracking
8499.jpg,Vegetation
17353.jpg,No-Anomaly
13069.jpg,No-Anomaly
18094.jpg,No-Anomaly
704.jpg,Offline-Module
6238.jpg,Cell
19391.jpg,No-Anomaly
16082.jpg,No-Anomaly
6556.jpg,Cell
11884.jpg,No-Anomaly
970.jpg,Diode-Multi
16715.jpg,No-Anomaly
819.jpg,Offline-Module
4330.jpg,Cell-Multi
17147.jpg,No-Anomaly
11731.jpg,No-Anomaly
8033.jpg,Hot-Spot-Multi
7775.jpg,Cracking
9534.jpg,Vegetation
1497.jpg,Diode
11214.jpg,No-Anomaly
13796.jpg,No-Anomaly
11531.jpg,No-Anomaly
9881.jpg,Vegetation
5197.jpg,Cell
16627.jpg,No-Anomaly
10583.jpg,No-Anomaly
8594.jpg,Vegetation
16301.jpg,No-Anomaly
10909.jpg,No-Anomaly
12685.jpg,No-Anomaly
1999.jpg,Diode
1603.jpg,Diode
6477.jpg,Cell
17110.jpg,No-Anomaly
16742.jpg,No-Anomaly
2812.jpg,Shadowing
19477.jpg,No-Anomaly
16837.jpg,No-Anomaly
47.jpg,Offline-Module
9171.jpg,Vegetation
18760.jpg,No-Anomaly
8262.jpg,Soiling
15472.jpg,No-Anomaly
17201.jpg,No-Anomaly
4215.jpg,Cell-Multi
18820.jpg,No-Anomaly
11706.jpg,No-Anomaly
19558.jpg,No-Anomaly
15206.jpg,No-Anomaly
7758.jpg,Cracking
14917.jpg,No-Anomaly
4888.jpg,Cell
4833.jpg,Cell-Multi
17616.jpg,No-Anomaly
3047.jpg,Shadowing
690.jpg,Offline-Module
17381.jpg,No-Anomaly
5645.jpg,Cell
2914.jpg,Shadowing
12079.jpg,No-Anomaly
19683.jpg,No-Anomaly
9000.jpg,Vegetation
13733.jpg,No-Anomaly
11886.jpg,No-Anomaly
15767.jpg,No-Anomaly
7424.jpg,Cracking
14636.jpg,No-Anomaly
13318.jpg,No-Anomaly
14689.jpg,No-Anomaly
19386.jpg,No-Anomaly
15667.jpg,No-Anomaly
12006.jpg,No-Anomaly
10795.jpg,No-Anomaly
14699.jpg,No-Anomaly
7567.jpg,Cracking
3481.jpg,Shadowing
14347.jpg,No-Anomaly
324.jpg,Offline-Module
5472.jpg,Cell
10742.jpg,No-Anomaly
17257.jpg,No-Anomaly
13250.jpg,No-Anomaly
11094.jpg,No-Anomaly
15882.jpg,No-Anomaly
6988.jpg,Cracking
4753.jpg,Cell-Multi
1852.jpg,Diode
8318.jpg,Soiling
7643.jpg,Cracking
642.jpg,Offline-Module
7582.jpg,Cracking
2251.jpg,Diode
10522.jpg,No-Anomaly
16812.jpg,No-Anomaly
3097.jpg,Shadowing
16450.jpg,No-Anomaly
4672.jpg,Cell-Multi
13049.jpg,No-Anomaly
18817.jpg,No-Anomaly
13555.jpg,No-Anomaly
10898.jpg,No-Anomaly
17601.jpg,No-Anomaly
15909.jpg,No-Anomaly
15356.jpg,No-Anomaly
8915.jpg,Vegetation
12361.jpg,No-Anomaly
16483.jpg,No-Anomaly
16343.jpg,No-Anomaly
18025.jpg,No-Anomaly
16578.jpg,No-Anomaly
1590.jpg,Diode
7955.jpg,Hot-Spot-Multi
13920.jpg,No-Anomaly
8589.jpg,Vegetation
1693.jpg,Diode
1409.jpg,Diode
13129.jpg,No-Anomaly
7262.jpg,Cracking
743.jpg,Offline-Module
6666.jpg,Cell
7580.jpg,Cracking
13297.jpg,No-Anomaly
6855.jpg,Hot-Spot
6838.jpg,Hot-Spot
5929.jpg,Cell
16050.jpg,No-Anomaly
1692.jpg,Diode
8413.jpg,Vegetation
4515.jpg,Cell-Multi
13828.jpg,No-Anomaly
9856.jpg,Vegetation
16087.jpg,No-Anomaly
11084.jpg,No-Anomaly
6329.jpg,Cell
12620.jpg,No-Anomaly
16536.jpg,No-Anomaly
10530.jpg,No-Anomaly
14136.jpg,No-Anomaly
3817.jpg,Cell-Multi
2844.jpg,Shadowing
9947.jpg,Vegetation
13896.jpg,No-Anomaly
10509.jpg,No-Anomaly
16711.jpg,No-Anomaly
10287.jpg,No-Anomaly
9761.jpg,Vegetation
9909.jpg,Vegetation
6473.jpg,Cell
7056.jpg,Cracking
158.jpg,Offline-Module
17835.jpg,No-Anomaly
7546.jpg,Cracking
95.jpg,Offline-Module
4180.jpg,Cell-Multi
8216.jpg,Soiling
15208.jpg,No-Anomaly
17828.jpg,No-Anomaly
19399.jpg,No-Anomaly
13132.jpg,No-Anomaly
5685.jpg,Cell
14550.jpg,No-Anomaly
17212.jpg,No-Anomaly
6144.jpg,Cell
12660.jpg,No-Anomaly
13839.jpg,No-Anomaly
19498.jpg,No-Anomaly
6330.jpg,Cell
7313.jpg,Cracking
1493.jpg,Diode
19581.jpg,No-Anomaly
18508.jpg,No-Anomaly
5277.jpg,Cell
9011.jpg,Vegetation
15977.jpg,No-Anomaly
8474.jpg,Vegetation
9392.jpg,Vegetation
9780.jpg,Vegetation
9897.jpg,Vegetation
17564.jpg,No-Anomaly
12351.jpg,No-Anomaly
5509.jpg,Cell
3713.jpg,Cell-Multi
10741.jpg,No-Anomaly
7457.jpg,Cracking
17707.jpg,No-Anomaly
6530.jpg,Cell
15224.jpg,No-Anomaly
14372.jpg,No-Anomaly
4886.jpg,Cell
725.jpg,Offline-Module
18707.jpg,No-Anomaly
1131.jpg,Diode
16236.jpg,No-Anomaly
6616.jpg,Cell
19382.jpg,No-Anomaly
8649.jpg,Vegetation
2270.jpg,Diode
15813.jpg,No-Anomaly
17170.jpg,No-Anomaly
17428.jpg,No-Anomaly
14694.jpg,No-Anomaly
17742.jpg,No-Anomaly
8940.jpg,Vegetation
19279.jpg,No-Anomaly
7113.jpg,Cracking
18175.jpg,No-Anomaly
4439.jpg,Cell-Multi
939.jpg,Diode-Multi
7610.jpg,Cracking
14492.jpg,No-Anomaly
3046.jpg,Shadowing
12406.jpg,No-Anomaly
3505.jpg,Shadowing
17900.jpg,No-Anomaly
13764.jpg,No-Anomaly
11956.jpg,No-Anomaly
6355.jpg,Cell
4758.jpg,Cell-Multi
19364.jpg,No-Anomaly
15775.jpg,No-Anomaly
3618.jpg,Cell-Multi
13003.jpg,No-Anomaly
10552.jpg,No-Anomaly
9821.jpg,Vegetation
10070.jpg,No-Anomaly
7891.jpg,Cracking
262.jpg,Offline-Module
2705.jpg,Shadowing
14448.jpg,No-Anomaly
6108.jpg,Cell
4419.jpg,Cell-Multi
3707.jpg,Cell-Multi
17832.jpg,No-Anomaly
4717.jpg,Cell-Multi
5140.jpg,Cell
12581.jpg,No-Anomaly
8749.jpg,Vegetation
1904.jpg,Diode
17600.jpg,No-Anomaly
10994.jpg,No-Anomaly
11921.jpg,No-Anomaly
18773.jpg,No-Anomaly
18198.jpg,No-Anomaly
7391.jpg,Cracking
16402.jpg,No-Anomaly
9181.jpg,Vegetation
13584.jpg,No-Anomaly
8473.jpg,Vegetation
1477.jpg,Diode
5009.jpg,Cell
13798.jpg,No-Anomaly
4838.jpg,Cell-Multi
4198.jpg,Cell-Multi
18264.jpg,No-Anomaly
13662.jpg,No-Anomaly
6609.jpg,Cell
15260.jpg,No-Anomaly
15960.jpg,No-Anomaly
5567.jpg,Cell
10634.jpg,No-Anomaly
9658.jpg,Vegetation
5490.jpg,Cell
16329.jpg,No-Anomaly
4639.jpg,Cell-Multi
6889.jpg,Hot-Spot
14583.jpg,No-Anomaly
14495.jpg,No-Anomaly
936.jpg,Diode-Multi
2472.jpg,Diode
18536.jpg,No-Anomaly
5505.jpg,Cell
10760.jpg,No-Anomaly
13545.jpg,No-Anomaly
16843.jpg,No-Anomaly
18190.jpg,No-Anomaly
9096.jpg,Vegetation
7657.jpg,Cracking
15129.jpg,No-Anomaly
16110.jpg,No-Anomaly
11555.jpg,No-Anomaly
8542.jpg,Vegetation
1638.jpg,Diode
9841.jpg,Vegetation
14621.jpg,No-Anomaly
23.jpg,Offline-Module
19082.jpg,No-Anomaly
3085.jpg,Shadowing
314.jpg,Offline-Module
19349.jpg,No-Anomaly
5093.jpg,Cell
9934.jpg,Vegetation
14536.jpg,No-Anomaly
8267.jpg,Soiling
15520.jpg,No-Anomaly
18688.jpg,No-Anomaly
17145.jpg,No-Anomaly
13061.jpg,No-Anomaly
2892.jpg,Shadowing
15527.jpg,No-Anomaly
16299.jpg,No-Anomaly
16753.jpg,No-Anomaly
9311.jpg,Vegetation
2945.jpg,Shadowing
19363.jpg,No-Anomaly
11382.jpg,No-Anomaly
7127.jpg,Cracking
19528.jpg,No-Anomaly
2989.jpg,Shadowing
8410.jpg,Vegetation
6534.jpg,Cell
12637.jpg,No-Anomaly
10061.jpg,No-Anomaly
8637.jpg,Vegetation
13772.jpg,No-Anomaly
2289.jpg,Diode
2031.jpg,Diode
8554.jpg,Vegetation
2567.jpg,Shadowing
11254.jpg,No-Anomaly
1354.jpg,Diode
1779.jpg,Diode
3.jpg,Offline-Module
13979.jpg,No-Anomaly
3087.jpg,Shadowing
18960.jpg,No-Anomaly
18986.jpg,No-Anomaly
18480.jpg,No-Anomaly
3787.jpg,Cell-Multi
8613.jpg,Vegetation
9090.jpg,Vegetation
12778.jpg,No-Anomaly
16469.jpg,No-Anomaly
3292.jpg,Shadowing
6367.jpg,Cell
13055.jpg,No-Anomaly
11541.jpg,No-Anomaly
1823.jpg,Diode
13469.jpg,No-Anomaly
17144.jpg,No-Anomaly
11762.jpg,No-Anomaly
6079.jpg,Cell
14217.jpg,No-Anomaly
18542.jpg,No-Anomaly
2070.jpg,Diode
3553.jpg,Shadowing
7737.jpg,Cracking
2890.jpg,Shadowing
19872.jpg,No-Anomaly
14559.jpg,No-Anomaly
17356.jpg,No-Anomaly
13885.jpg,No-Anomaly
11052.jpg,No-Anomaly
592.jpg,Offline-Module
5975.jpg,Cell
19507.jpg,No-Anomaly
6580.jpg,Cell
12840.jpg,No-Anomaly
11532.jpg,No-Anomaly
19722.jpg,No-Anomaly
9183.jpg,Vegetation
48.jpg,Offline-Module
14172.jpg,No-Anomaly
15557.jpg,No-Anomaly
13026.jpg,No-Anomaly
17345.jpg,No-Anomaly
4571.jpg,Cell-Multi
7568.jpg,Cracking
14209.jpg,No-Anomaly
3307.jpg,Shadowing
15351.jpg,No-Anomaly
17273.jpg,No-Anomaly
3162.jpg,Shadowing
8551.jpg,Vegetation
4517.jpg,Cell-Multi
4384.jpg,Cell-Multi
3731.jpg,Cell-Multi
3398.jpg,Shadowing
9163.jpg,Vegetation
18053.jpg,No-Anomaly
17046.jpg,No-Anomaly
13267.jpg,No-Anomaly
2627.jpg,Shadowing
16882.jpg,No-Anomaly
3706.jpg,Cell-Multi
3152.jpg,Shadowing
6500.jpg,Cell
6867.jpg,Hot-Spot
430.jpg,Offline-Module
5125.jpg,Cell
15701.jpg,No-Anomaly
1012.jpg,Diode
6882.jpg,Hot-Spot
19592.jpg,No-Anomaly
15864.jpg,No-Anomaly
19181.jpg,No-Anomaly
3471.jpg,Shadowing
194.jpg,Offline-Module
17765.jpg,No-Anomaly
11617.jpg,No-Anomaly
15344.jpg,No-Anomaly
7111.jpg,Cracking
1677.jpg,Diode
16180.jpg,No-Anomaly
18618.jpg,No-Anomaly
16480.jpg,No-Anomaly
3346.jpg,Shadowing
15230.jpg,No-Anomaly
5520.jpg,Cell
3555.jpg,Shadowing
7088.jpg,Cracking
10184.jpg,No-Anomaly
1399.jpg,Diode
2580.jpg,Shadowing
10812.jpg,No-Anomaly
8411.jpg,Vegetation
7464.jpg,Cracking
2262.jpg,Diode
4653.jpg,Cell-Multi
6087.jpg,Cell
1366.jpg,Diode
8760.jpg,Vegetation
2431.jpg,Diode
1087.jpg,Diode
19550.jpg,No-Anomaly
16582.jpg,No-Anomaly
18945.jpg,No-Anomaly
15270.jpg,No-Anomaly
11345.jpg,No-Anomaly
19869.jpg,No-Anomaly
18838.jpg,No-Anomaly
8833.jpg,Vegetation
1617.jpg,Diode
19434.jpg,No-Anomaly
2634.jpg,Shadowing
13710.jpg,No-Anomaly
7605.jpg,Cracking
7685.jpg,Cracking
