img_id,label
10836,No-Anomaly
15570,No-Anomaly
4010,Cell-Multi
19037,No-Anomaly
13766,No-Anomaly
1874,Diode
7350,Cracking
4624,Cell-Multi
3035,Shadowing
14259,No-Anomaly
12523,No-Anomaly
10735,No-Anomaly
670,Offline-Module
15938,No-Anomaly
16603,No-Anomaly
12502,No-Anomaly
2291,Diode
11357,No-Anomaly
9118,Vegetation
7732,Cracking
6403,Cell
1616,Diode
9950,Vegetation
13241,No-Anomaly
1824,Diode
5993,Cell
18296,No-Anomaly
11257,No-Anomaly
19332,No-Anomaly
15147,No-Anomaly
17815,No-Anomaly
6812,Hot-Spot
2994,Shadowing
10038,No-Anomaly
13306,No-Anomaly
13826,No-Anomaly
7616,Cracking
7042,Cracking
2886,Shadowing
5506,Cell
5548,Cell
9764,Vegetation
644,Offline-Module
2867,Shadowing
1742,Diode
12810,No-Anomaly
18113,No-Anomaly
9290,Vegetation
1355,Diode
9,Offline-Module
13559,No-Anomaly
11313,No-Anomaly
10344,No-Anomaly
14676,No-Anomaly
2429,Diode
4620,Cell-Multi
7959,Hot-Spot-Multi
1538,Diode
275,Offline-Module
10284,No-Anomaly
6046,Cell
4526,Cell-Multi
2278,Diode
4175,Cell-Multi
12954,No-Anomaly
14667,No-Anomaly
19766,No-Anomaly
7442,Cracking
18611,No-Anomaly
4858,Cell
12548,No-Anomaly
15087,No-Anomaly
5276,Cell
11455,No-Anomaly
5351,Cell
5984,Cell
5313,Cell
432,Offline-Module
14192,No-Anomaly
7084,Cracking
4221,Cell-Multi
5130,Cell
17320,No-Anomaly
18738,No-Anomaly
1404,Diode
996,Diode-Multi
4558,Cell-Multi
16507,No-Anomaly
19629,No-Anomaly
4702,Cell-Multi
17417,No-Anomaly
435,Offline-Module
9724,Vegetation
1677,Diode
5832,Cell
3341,Shadowing
1302,Diode
11669,No-Anomaly
19586,No-Anomaly
4722,Cell-Multi
2760,Shadowing
3241,Shadowing
19734,No-Anomaly
19169,No-Anomaly
19994,No-Anomaly
584,Offline-Module
4027,Cell-Multi
6438,Cell
11608,No-Anomaly
16176,No-Anomaly
3040,Shadowing
5393,Cell
11215,No-Anomaly
13481,No-Anomaly
17410,No-Anomaly
19477,No-Anomaly
7533,Cracking
14586,No-Anomaly
8740,Vegetation
13853,No-Anomaly
13275,No-Anomaly
2075,Diode
9854,Vegetation
15964,No-Anomaly
1026,Diode
13880,No-Anomaly
10753,No-Anomaly
12755,No-Anomaly
5895,Cell
19983,No-Anomaly
10375,No-Anomaly
590,Offline-Module
11811,No-Anomaly
12665,No-Anomaly
19750,No-Anomaly
9214,Vegetation
9737,Vegetation
18867,No-Anomaly
14134,No-Anomaly
5331,Cell
7266,Cracking
8641,Vegetation
10943,No-Anomaly
12413,No-Anomaly
5715,Cell
9608,Vegetation
16059,No-Anomaly
13129,No-Anomaly
2344,Diode
224,Offline-Module
13892,No-Anomaly
3799,Cell-Multi
18418,No-Anomaly
19026,No-Anomaly
11910,No-Anomaly
2630,Shadowing
16460,No-Anomaly
4913,Cell
4499,Cell-Multi
7127,Cracking
10984,No-Anomaly
13884,No-Anomaly
2843,Shadowing
11240,No-Anomaly
12761,No-Anomaly
8002,Hot-Spot-Multi
3386,Shadowing
8323,Soiling
17763,No-Anomaly
3199,Shadowing
5191,Cell
1699,Diode
19264,No-Anomaly
18095,No-Anomaly
6913,Hot-Spot
15510,No-Anomaly
16723,No-Anomaly
2214,Diode
1579,Diode
10767,No-Anomaly
7677,Cracking
16539,No-Anomaly
4444,Cell-Multi
5434,Cell
4314,Cell-Multi
11399,No-Anomaly
14030,No-Anomaly
4986,Cell
4071,Cell-Multi
8204,Soiling
15368,No-Anomaly
1544,Diode
12465,No-Anomaly
453,Offline-Module
9928,Vegetation
10884,No-Anomaly
9672,Vegetation
1582,Diode
7946,Hot-Spot-Multi
6950,Hot-Spot
12772,No-Anomaly
5949,Cell
2703,Shadowing
8889,Vegetation
12024,No-Anomaly
14594,No-Anomaly
4056,Cell-Multi
2299,Diode
1589,Diode
12114,No-Anomaly
1864,Diode
16148,No-Anomaly
7237,Cracking
9917,Vegetation
19376,No-Anomaly
1896,Diode
10320,No-Anomaly
8864,Vegetation
4258,Cell-Multi
6797,Hot-Spot
337,Offline-Module
7363,Cracking
690,Offline-Module
10018,No-Anomaly
10032,No-Anomaly
6806,Hot-Spot
14228,No-Anomaly
1506,Diode
1806,Diode
2383,Diode
6095,Cell
1982,Diode
9583,Vegetation
1945,Diode
178,Offline-Module
9641,Vegetation
3638,Cell-Multi
7358,Cracking
16190,No-Anomaly
103,Offline-Module
2046,Diode
15925,No-Anomaly
17949,No-Anomaly
17644,No-Anomaly
8536,Vegetation
534,Offline-Module
13348,No-Anomaly
8397,Vegetation
5240,Cell
15842,No-Anomaly
5720,Cell
10378,No-Anomaly
15609,No-Anomaly
2030,Diode
14505,No-Anomaly
19643,No-Anomaly
12240,No-Anomaly
6685,Cell
857,Diode-Multi
8063,Hot-Spot-Multi
5882,Cell
7450,Cracking
11055,No-Anomaly
9938,Vegetation
16259,No-Anomaly
3388,Shadowing
18397,No-Anomaly
413,Offline-Module
773,Offline-Module
18003,No-Anomaly
12622,No-Anomaly
12257,No-Anomaly
16771,No-Anomaly
11707,No-Anomaly
388,Offline-Module
1638,Diode
9637,Vegetation
4868,Cell
11729,No-Anomaly
8730,Vegetation
11414,No-Anomaly
8200,Soiling
18856,No-Anomaly
19665,No-Anomaly
16574,No-Anomaly
12600,No-Anomaly
5143,Cell
15542,No-Anomaly
5050,Cell
8988,Vegetation
2033,Diode
1990,Diode
9043,Vegetation
2385,Diode
300,Offline-Module
4074,Cell-Multi
14354,No-Anomaly
6663,Cell
11711,No-Anomaly
12421,No-Anomaly
7551,Cracking
12767,No-Anomaly
2831,Shadowing
5444,Cell
1911,Diode
6476,Cell
2053,Diode
14647,No-Anomaly
10955,No-Anomaly
2632,Shadowing
9128,Vegetation
6966,Hot-Spot
3193,Shadowing
16604,No-Anomaly
18031,No-Anomaly
8791,Vegetation
16987,No-Anomaly
16060,No-Anomaly
8064,Hot-Spot-Multi
130,Offline-Module
3481,Shadowing
1736,Diode
15870,No-Anomaly
14992,No-Anomaly
10674,No-Anomaly
19758,No-Anomaly
17801,No-Anomaly
13865,No-Anomaly
784,Offline-Module
19265,No-Anomaly
12087,No-Anomaly
455,Offline-Module
12178,No-Anomaly
16521,No-Anomaly
10930,No-Anomaly
12425,No-Anomaly
6740,Hot-Spot
13168,No-Anomaly
10882,No-Anomaly
5917,Cell
18134,No-Anomaly
336,Offline-Module
717,Offline-Module
17337,No-Anomaly
3473,Shadowing
18545,No-Anomaly
13398,No-Anomaly
814,Offline-Module
3776,Cell-Multi
15684,No-Anomaly
7810,Cracking
219,Offline-Module
17707,No-Anomaly
17754,No-Anomaly
7694,Cracking
1619,Diode
11164,No-Anomaly
4081,Cell-Multi
1178,Diode
5029,Cell
15908,No-Anomaly
18895,No-Anomaly
10349,No-Anomaly
16568,No-Anomaly
10743,No-Anomaly
13174,No-Anomaly
16355,No-Anomaly
1571,Diode
977,Diode-Multi
5244,Cell
13574,No-Anomaly
4978,Cell
10401,No-Anomaly
19934,No-Anomaly
6142,Cell
15903,No-Anomaly
14108,No-Anomaly
1417,Diode
2512,Shadowing
6064,Cell
8498,Vegetation
15199,No-Anomaly
14679,No-Anomaly
19479,No-Anomaly
14592,No-Anomaly
4561,Cell-Multi
299,Offline-Module
19023,No-Anomaly
7944,Hot-Spot-Multi
13593,No-Anomaly
14502,No-Anomaly
5109,Cell
3112,Shadowing
5041,Cell
16524,No-Anomaly
15045,No-Anomaly
5214,Cell
9403,Vegetation
15244,No-Anomaly
6638,Cell
19832,No-Anomaly
18163,No-Anomaly
7359,Cracking
18140,No-Anomaly
6270,Cell
6382,Cell
16757,No-Anomaly
16816,No-Anomaly
1118,Diode
2441,Diode
2477,Diode
18485,No-Anomaly
12040,No-Anomaly
11503,No-Anomaly
2471,Diode
12147,No-Anomaly
14526,No-Anomaly
934,Diode-Multi
4765,Cell-Multi
5268,Cell
16462,No-Anomaly
8062,Hot-Spot-Multi
19826,No-Anomaly
2195,Diode
3858,Cell-Multi
7209,Cracking
13185,No-Anomaly
16266,No-Anomaly
4090,Cell-Multi
15324,No-Anomaly
6802,Hot-Spot
12535,No-Anomaly
18734,No-Anomaly
12416,No-Anomaly
19527,No-Anomaly
11836,No-Anomaly
1053,Diode
1842,Diode
5168,Cell
18878,No-Anomaly
10469,No-Anomaly
17374,No-Anomaly
17860,No-Anomaly
10310,No-Anomaly
5655,Cell
11404,No-Anomaly
1117,Diode
14165,No-Anomaly
6567,Cell
4899,Cell
14481,No-Anomaly
654,Offline-Module
6588,Cell
14556,No-Anomaly
14186,No-Anomaly
15754,No-Anomaly
19246,No-Anomaly
18192,No-Anomaly
10780,No-Anomaly
13064,No-Anomaly
5141,Cell
8721,Vegetation
2949,Shadowing
4035,Cell-Multi
15318,No-Anomaly
16745,No-Anomaly
4236,Cell-Multi
7639,Cracking
10388,No-Anomaly
6225,Cell
19993,No-Anomaly
19593,No-Anomaly
16443,No-Anomaly
884,Diode-Multi
861,Diode-Multi
13964,No-Anomaly
1811,Diode
9455,Vegetation
6191,Cell
13455,No-Anomaly
13653,No-Anomaly
5198,Cell
15786,No-Anomaly
16458,No-Anomaly
5809,Cell
6845,Hot-Spot
240,Offline-Module
16371,No-Anomaly
15547,No-Anomaly
7008,Cracking
4088,Cell-Multi
8672,Vegetation
9190,Vegetation
3932,Cell-Multi
14096,No-Anomaly
9239,Vegetation
13360,No-Anomaly
8051,Hot-Spot-Multi
4463,Cell-Multi
14974,No-Anomaly
18189,No-Anomaly
2388,Diode
7067,Cracking
9203,Vegetation
18265,No-Anomaly
17080,No-Anomaly
17814,No-Anomaly
16356,No-Anomaly
14825,No-Anomaly
4131,Cell-Multi
14930,No-Anomaly
13546,No-Anomaly
18667,No-Anomaly
4807,Cell-Multi
708,Offline-Module
8068,Hot-Spot-Multi
19457,No-Anomaly
19201,No-Anomaly
1260,Diode
13143,No-Anomaly
8264,Soiling
4639,Cell-Multi
12100,No-Anomaly
11928,No-Anomaly
3471,Shadowing
17390,No-Anomaly
11702,No-Anomaly
18372,No-Anomaly
18838,No-Anomaly
15748,No-Anomaly
3964,Cell-Multi
16578,No-Anomaly
17980,No-Anomaly
7247,Cracking
2707,Shadowing
8190,Soiling
13767,No-Anomaly
12336,No-Anomaly
3269,Shadowing
15778,No-Anomaly
6239,Cell
6452,Cell
6236,Cell
9144,Vegetation
19127,No-Anomaly
281,Offline-Module
7413,Cracking
17131,No-Anomaly
11267,No-Anomaly
1383,Diode
8038,Hot-Spot-Multi
8325,Soiling
52,Offline-Module
19811,No-Anomaly
9869,Vegetation
10699,No-Anomaly
5638,Cell
11230,No-Anomaly
19064,No-Anomaly
17037,No-Anomaly
14901,No-Anomaly
12455,No-Anomaly
13011,No-Anomaly
8906,Vegetation
2089,Diode
8093,Hot-Spot-Multi
9691,Vegetation
16971,No-Anomaly
17189,No-Anomaly
15966,No-Anomaly
18284,No-Anomaly
11959,No-Anomaly
1314,Diode
10597,No-Anomaly
19058,No-Anomaly
1225,Diode
6491,Cell
2000,Diode
8505,Vegetation
1390,Diode
16982,No-Anomaly
5516,Cell
4866,Cell
15278,No-Anomaly
7925,Hot-Spot-Multi
13057,No-Anomaly
2825,Shadowing
16399,No-Anomaly
18821,No-Anomaly
1362,Diode
19532,No-Anomaly
4662,Cell-Multi
12135,No-Anomaly
16998,No-Anomaly
10481,No-Anomaly
356,Offline-Module
6568,Cell
19572,No-Anomaly
4691,Cell-Multi
19578,No-Anomaly
8568,Vegetation
11327,No-Anomaly
12473,No-Anomaly
12627,No-Anomaly
6240,Cell
17812,No-Anomaly
8674,Vegetation
8279,Soiling
8991,Vegetation
696,Offline-Module
3402,Shadowing
4937,Cell
1858,Diode
5339,Cell
10643,No-Anomaly
9378,Vegetation
2607,Shadowing
16729,No-Anomaly
3080,Shadowing
16345,No-Anomaly
252,Offline-Module
14534,No-Anomaly
1904,Diode
970,Diode-Multi
9409,Vegetation
4975,Cell
9864,Vegetation
9867,Vegetation
10108,No-Anomaly
9024,Vegetation
16329,No-Anomaly
6299,Cell
14115,No-Anomaly
6146,Cell
13694,No-Anomaly
8482,Vegetation
7600,Cracking
6506,Cell
2792,Shadowing
17818,No-Anomaly
11550,No-Anomaly
11746,No-Anomaly
13569,No-Anomaly
11779,No-Anomaly
18490,No-Anomaly
2928,Shadowing
8529,Vegetation
13210,No-Anomaly
4887,Cell
14054,No-Anomaly
11735,No-Anomaly
17643,No-Anomaly
4545,Cell-Multi
8021,Hot-Spot-Multi
4106,Cell-Multi
15798,No-Anomaly
18562,No-Anomaly
2140,Diode
4503,Cell-Multi
17530,No-Anomaly
13761,No-Anomaly
16710,No-Anomaly
6983,Cracking
12737,No-Anomaly
11476,No-Anomaly
8342,Soiling
1812,Diode
13706,No-Anomaly
8541,Vegetation
2677,Shadowing
5323,Cell
14026,No-Anomaly
12903,No-Anomaly
7313,Cracking
10536,No-Anomaly
12583,No-Anomaly
16183,No-Anomaly
2150,Diode
580,Offline-Module
1020,Diode
13804,No-Anomaly
16628,No-Anomaly
12275,No-Anomaly
10052,No-Anomaly
10995,No-Anomaly
13904,No-Anomaly
9970,Vegetation
14469,No-Anomaly
5798,Cell
14759,No-Anomaly
18046,No-Anomaly
7377,Cracking
15468,No-Anomaly
65,Offline-Module
6782,Hot-Spot
5631,Cell
13836,No-Anomaly
16622,No-Anomaly
12746,No-Anomaly
2406,Diode
12151,No-Anomaly
14937,No-Anomaly
10276,No-Anomaly
10496,No-Anomaly
16007,No-Anomaly
11402,No-Anomaly
16962,No-Anomaly
12189,No-Anomaly
9814,Vegetation
19085,No-Anomaly
14374,No-Anomaly
15037,No-Anomaly
6143,Cell
7036,Cracking
6981,Cracking
6724,Hot-Spot
18315,No-Anomaly
10191,No-Anomaly
953,Diode-Multi
2800,Shadowing
5792,Cell
9434,Vegetation
10922,No-Anomaly
3649,Cell-Multi
17640,No-Anomaly
597,Offline-Module
647,Offline-Module
12245,No-Anomaly
18157,No-Anomaly
2340,Diode
14257,No-Anomaly
18088,No-Anomaly
1060,Diode
9787,Vegetation
19634,No-Anomaly
13076,No-Anomaly
12006,No-Anomaly
6693,Cell
16638,No-Anomaly
19090,No-Anomaly
851,Diode-Multi
12747,No-Anomaly
9619,Vegetation
735,Offline-Module
16274,No-Anomaly
19353,No-Anomaly
15929,No-Anomaly
8925,Vegetation
12495,No-Anomaly
8878,Vegetation
8805,Vegetation
18837,No-Anomaly
963,Diode-Multi
5560,Cell
4230,Cell-Multi
9649,Vegetation
18194,No-Anomaly
10138,No-Anomaly
18890,No-Anomaly
2513,Shadowing
16513,No-Anomaly
18008,No-Anomaly
9781,Vegetation
17999,No-Anomaly
3083,Shadowing
3642,Cell-Multi
5394,Cell
12948,No-Anomaly
19525,No-Anomaly
14694,No-Anomaly
17024,No-Anomaly
19140,No-Anomaly
13535,No-Anomaly
1443,Diode
12344,No-Anomaly
7006,Cracking
8121,Hot-Spot-Multi
8460,Vegetation
15480,No-Anomaly
8825,Vegetation
2099,Diode
7902,Cracking
15201,No-Anomaly
19147,No-Anomaly
9359,Vegetation
18654,No-Anomaly
11925,No-Anomaly
1489,Diode
13189,No-Anomaly
5673,Cell
4024,Cell-Multi
13539,No-Anomaly
7631,Cracking
10769,No-Anomaly
10402,No-Anomaly
5831,Cell
15359,No-Anomaly
7366,Cracking
10942,No-Anomaly
4105,Cell-Multi
6683,Cell
14053,No-Anomaly
12272,No-Anomaly
13967,No-Anomaly
17921,No-Anomaly
13479,No-Anomaly
11621,No-Anomaly
17448,No-Anomaly
9183,Vegetation
14904,No-Anomaly
1705,Diode
4617,Cell-Multi
16858,No-Anomaly
11590,No-Anomaly
3234,Shadowing
9497,Vegetation
13623,No-Anomaly
1048,Diode
18291,No-Anomaly
18685,No-Anomaly
2463,Diode
5951,Cell
1833,Diode
4326,Cell-Multi
13987,No-Anomaly
12459,No-Anomaly
5282,Cell
2439,Diode
9681,Vegetation
19910,No-Anomaly
19800,No-Anomaly
11272,No-Anomaly
18371,No-Anomaly
16256,No-Anomaly
3811,Cell-Multi
8212,Soiling
1563,Diode
6335,Cell
9802,Vegetation
4859,Cell
9978,Vegetation
14728,No-Anomaly
7882,Cracking
16057,No-Anomaly
4002,Cell-Multi
11747,No-Anomaly
5070,Cell
2842,Shadowing
3967,Cell-Multi
17030,No-Anomaly
7314,Cracking
11680,No-Anomaly
12982,No-Anomaly
18552,No-Anomaly
17323,No-Anomaly
4291,Cell-Multi
5359,Cell
4456,Cell-Multi
338,Offline-Module
11259,No-Anomaly
2641,Shadowing
10486,No-Anomaly
16775,No-Anomaly
16689,No-Anomaly
1494,Diode
15523,No-Anomaly
8612,Vegetation
2277,Diode
3148,Shadowing
17908,No-Anomaly
4610,Cell-Multi
10551,No-Anomaly
8969,Vegetation
17379,No-Anomaly
4139,Cell-Multi
17880,No-Anomaly
10555,No-Anomaly
3554,Shadowing
5562,Cell
5517,Cell
3940,Cell-Multi
1909,Diode
13086,No-Anomaly
19500,No-Anomaly
12928,No-Anomaly
3800,Cell-Multi
10967,No-Anomaly
17960,No-Anomaly
16981,No-Anomaly
18121,No-Anomaly
13633,No-Anomaly
6049,Cell
9345,Vegetation
10063,No-Anomaly
5963,Cell
10297,No-Anomaly
4577,Cell-Multi
17638,No-Anomaly
10281,No-Anomaly
5534,Cell
5896,Cell
19855,No-Anomaly
12182,No-Anomaly
2545,Shadowing
3732,Cell-Multi
4993,Cell
18012,No-Anomaly
2055,Diode
16483,No-Anomaly
2836,Shadowing
11916,No-Anomaly
8927,Vegetation
4560,Cell-Multi
13796,No-Anomaly
19052,No-Anomaly
14433,No-Anomaly
5098,Cell
6671,Cell
13794,No-Anomaly
157,Offline-Module
14729,No-Anomaly
6189,Cell
1075,Diode
9030,Vegetation
5705,Cell
19456,No-Anomaly
15022,No-Anomaly
14829,No-Anomaly
7419,Cracking
3337,Shadowing
16618,No-Anomaly
10545,No-Anomaly
3118,Shadowing
8832,Vegetation
10877,No-Anomaly
16129,No-Anomaly
5741,Cell
8066,Hot-Spot-Multi
14685,No-Anomaly
12500,No-Anomaly
1224,Diode
5656,Cell
16959,No-Anomaly
6629,Cell
7526,Cracking
1140,Diode
4242,Cell-Multi
14292,No-Anomaly
959,Diode-Multi
2118,Diode
14563,No-Anomaly
10132,No-Anomaly
18488,No-Anomaly
786,Offline-Module
3961,Cell-Multi
3561,Cell-Multi
14964,No-Anomaly
4273,Cell-Multi
16385,No-Anomaly
7857,Cracking
2009,Diode
7679,Cracking
8070,Hot-Spot-Multi
2225,Diode
12943,No-Anomaly
2493,Diode
3924,Cell-Multi
16318,No-Anomaly
1940,Diode
14776,No-Anomaly
17774,No-Anomaly
6380,Cell
11973,No-Anomaly
7777,Cracking
8603,Vegetation
7583,Cracking
3223,Shadowing
4813,Cell-Multi
11493,No-Anomaly
13475,No-Anomaly
13729,No-Anomaly
15506,No-Anomaly
19608,No-Anomaly
8163,Soiling
17583,No-Anomaly
12579,No-Anomaly
7082,Cracking
12521,No-Anomaly
10457,No-Anomaly
3931,Cell-Multi
6053,Cell
12967,No-Anomaly
12329,No-Anomaly
4181,Cell-Multi
17741,No-Anomaly
7597,Cracking
2011,Diode
16402,No-Anomaly
4287,Cell-Multi
10422,No-Anomaly
9593,Vegetation
12408,No-Anomaly
9316,Vegetation
19600,No-Anomaly
3972,Cell-Multi
12611,No-Anomaly
9327,Vegetation
5306,Cell
1839,Diode
13478,No-Anomaly
8471,Vegetation
2247,Diode
12270,No-Anomaly
7066,Cracking
15170,No-Anomaly
16491,No-Anomaly
18721,No-Anomaly
17984,No-Anomaly
10357,No-Anomaly
18860,No-Anomaly
8258,Soiling
12930,No-Anomaly
162,Offline-Module
12653,No-Anomaly
793,Offline-Module
14421,No-Anomaly
17794,No-Anomaly
6864,Hot-Spot
18044,No-Anomaly
6409,Cell
8911,Vegetation
7710,Cracking
4227,Cell-Multi
203,Offline-Module
12012,No-Anomaly
13279,No-Anomaly
18845,No-Anomaly
3948,Cell-Multi
14339,No-Anomaly
13354,No-Anomaly
17831,No-Anomaly
5757,Cell
9507,Vegetation
16430,No-Anomaly
19175,No-Anomaly
5200,Cell
8004,Hot-Spot-Multi
8215,Soiling
15440,No-Anomaly
16433,No-Anomaly
15437,No-Anomaly
4231,Cell-Multi
11051,No-Anomaly
19436,No-Anomaly
2749,Shadowing
18282,No-Anomaly
9822,Vegetation
18487,No-Anomaly
11090,No-Anomaly
11871,No-Anomaly
19995,No-Anomaly
8797,Vegetation
19939,No-Anomaly
9121,Vegetation
10337,No-Anomaly
6649,Cell
18196,No-Anomaly
1558,Diode
6348,Cell
11603,No-Anomaly
3335,Shadowing
15066,No-Anomaly
15369,No-Anomaly
13120,No-Anomaly
19598,No-Anomaly
17560,No-Anomaly
19757,No-Anomaly
6563,Cell
4554,Cell-Multi
19868,No-Anomaly
1935,Diode
11548,No-Anomaly
17157,No-Anomaly
5021,Cell
2292,Diode
9676,Vegetation
17287,No-Anomaly
19357,No-Anomaly
515,Offline-Module
5388,Cell
14962,No-Anomaly
5076,Cell
9272,Vegetation
4387,Cell-Multi
14367,No-Anomaly
5773,Cell
15329,No-Anomaly
13225,No-Anomaly
10307,No-Anomaly
2343,Diode
11105,No-Anomaly
19482,No-Anomaly
2627,Shadowing
9117,Vegetation
12528,No-Anomaly
4547,Cell-Multi
10301,No-Anomaly
9122,Vegetation
7,Offline-Module
8657,Vegetation
62,Offline-Module
18947,No-Anomaly
1965,Diode
11773,No-Anomaly
12327,No-Anomaly
12675,No-Anomaly
9650,Vegetation
15645,No-Anomaly
5426,Cell
15158,No-Anomaly
9066,Vegetation
19949,No-Anomaly
18071,No-Anomaly
6375,Cell
19318,No-Anomaly
1255,Diode
3268,Shadowing
12297,No-Anomaly
17854,No-Anomaly
11089,No-Anomaly
5421,Cell
4830,Cell-Multi
14583,No-Anomaly
12951,No-Anomaly
15038,No-Anomaly
929,Diode-Multi
11075,No-Anomaly
11632,No-Anomaly
13639,No-Anomaly
12048,No-Anomaly
1211,Diode
6110,Cell
3916,Cell-Multi
7651,Cracking
15084,No-Anomaly
13394,No-Anomaly
17730,No-Anomaly
4302,Cell-Multi
2390,Diode
2489,Diode
9756,Vegetation
16805,No-Anomaly
16242,No-Anomaly
13180,No-Anomaly
13039,No-Anomaly
16601,No-Anomaly
18341,No-Anomaly
1522,Diode
13317,No-Anomaly
2802,Shadowing
6290,Cell
1599,Diode
4458,Cell-Multi
8146,Hot-Spot-Multi
15144,No-Anomaly
7955,Hot-Spot-Multi
4388,Cell-Multi
2331,Diode
728,Offline-Module
10638,No-Anomaly
9289,Vegetation
13165,No-Anomaly
12066,No-Anomaly
7721,Cracking
177,Offline-Module
15788,No-Anomaly
2667,Shadowing
19308,No-Anomaly
16598,No-Anomaly
1992,Diode
6674,Cell
12351,No-Anomaly
877,Diode-Multi
387,Offline-Module
12632,No-Anomaly
15426,No-Anomaly
14424,No-Anomaly
22,Offline-Module
19485,No-Anomaly
17914,No-Anomaly
4952,Cell
9263,Vegetation
18956,No-Anomaly
2335,Diode
13485,No-Anomaly
4101,Cell-Multi
13253,No-Anomaly
3687,Cell-Multi
5468,Cell
14713,No-Anomaly
17715,No-Anomaly
9394,Vegetation
18353,No-Anomaly
2664,Shadowing
16630,No-Anomaly
14031,No-Anomaly
3529,Shadowing
8283,Soiling
7483,Cracking
12826,No-Anomaly
625,Offline-Module
11454,No-Anomaly
9198,Vegetation
11436,No-Anomaly
1213,Diode
3549,Shadowing
9505,Vegetation
8355,Soiling
14077,No-Anomaly
5078,Cell
1650,Diode
41,Offline-Module
12058,No-Anomaly
15819,No-Anomaly
15367,No-Anomaly
16741,No-Anomaly
10828,No-Anomaly
16991,No-Anomaly
15630,No-Anomaly
8214,Soiling
2148,Diode
4378,Cell-Multi
7441,Cracking
557,Offline-Module
874,Diode-Multi
4064,Cell-Multi
12478,No-Anomaly
6298,Cell
11367,No-Anomaly
1139,Diode
579,Offline-Module
16326,No-Anomaly
603,Offline-Module
9054,Vegetation
2220,Diode
3706,Cell-Multi
17699,No-Anomaly
6668,Cell
3765,Cell-Multi
18671,No-Anomaly
1514,Diode
6035,Cell
2870,Shadowing
3787,Cell-Multi
3595,Cell-Multi
8138,Hot-Spot-Multi
5018,Cell
4026,Cell-Multi
6371,Cell
9399,Vegetation
18028,No-Anomaly
18519,No-Anomaly
7179,Cracking
14858,No-Anomaly
7368,Cracking
583,Offline-Module
9538,Vegetation
8000,Hot-Spot-Multi
8617,Vegetation
107,Offline-Module
10713,No-Anomaly
11720,No-Anomaly
13052,No-Anomaly
15475,No-Anomaly
17198,No-Anomaly
8553,Vegetation
2353,Diode
14866,No-Anomaly
12935,No-Anomaly
8027,Hot-Spot-Multi
11887,No-Anomaly
12877,No-Anomaly
13509,No-Anomaly
9206,Vegetation
17835,No-Anomaly
6440,Cell
17151,No-Anomaly
5702,Cell
17161,No-Anomaly
7828,Cracking
9320,Vegetation
19759,No-Anomaly
8139,Hot-Spot-Multi
3835,Cell-Multi
9407,Vegetation
2121,Diode
987,Diode-Multi
12760,No-Anomaly
5907,Cell
11009,No-Anomaly
12203,No-Anomaly
2972,Shadowing
13202,No-Anomaly
11420,No-Anomaly
17188,No-Anomaly
17808,No-Anomaly
4486,Cell-Multi
16162,No-Anomaly
18368,No-Anomaly
12234,No-Anomaly
14079,No-Anomaly
2878,Shadowing
18081,No-Anomaly
15125,No-Anomaly
16358,No-Anomaly
16012,No-Anomaly
13206,No-Anomaly
3746,Cell-Multi
12460,No-Anomaly
10373,No-Anomaly
11941,No-Anomaly
14550,No-Anomaly
12599,No-Anomaly
6738,Hot-Spot
5422,Cell
13931,No-Anomaly
4873,Cell
7584,Cracking
16709,No-Anomaly
11754,No-Anomaly
15224,No-Anomaly
17500,No-Anomaly
6492,Cell
16997,No-Anomaly
19581,No-Anomaly
17313,No-Anomaly
7191,Cracking
2068,Diode
18896,No-Anomaly
8699,Vegetation
6636,Cell
19071,No-Anomaly
14375,No-Anomaly
11980,No-Anomaly
16267,No-Anomaly
11734,No-Anomaly
12674,No-Anomaly
6257,Cell
7787,Cracking
1628,Diode
10604,No-Anomaly
9175,Vegetation
18053,No-Anomaly
9739,Vegetation
3015,Shadowing
12366,No-Anomaly
3981,Cell-Multi
3507,Shadowing
3275,Shadowing
14018,No-Anomaly
4418,Cell-Multi
14946,No-Anomaly
13359,No-Anomaly
11536,No-Anomaly
15313,No-Anomaly
4759,Cell-Multi
3748,Cell-Multi
5015,Cell
6930,Hot-Spot
11743,No-Anomaly
15135,No-Anomaly
2301,Diode
4579,Cell-Multi
10294,No-Anomaly
1676,Diode
9625,Vegetation
14509,No-Anomaly
14232,No-Anomaly
7425,Cracking
16410,No-Anomaly
16350,No-Anomaly
15651,No-Anomaly
10567,No-Anomaly
16276,No-Anomaly
16327,No-Anomaly
11615,No-Anomaly
12472,No-Anomaly
16636,No-Anomaly
10285,No-Anomaly
9713,Vegetation
8330,Soiling
10969,No-Anomaly
7090,Cracking
19768,No-Anomaly
12846,No-Anomaly
16142,No-Anomaly
5848,Cell
15209,No-Anomaly
757,Offline-Module
6598,Cell
12933,No-Anomaly
14261,No-Anomaly
16334,No-Anomaly
13343,No-Anomaly
13150,No-Anomaly
12206,No-Anomaly
12363,No-Anomaly
14939,No-Anomaly
2041,Diode
3006,Shadowing
17725,No-Anomaly
17450,No-Anomaly
18952,No-Anomaly
5368,Cell
18880,No-Anomaly
12121,No-Anomaly
16365,No-Anomaly
11437,No-Anomaly
1889,Diode
16717,No-Anomaly
15978,No-Anomaly
6400,Cell
1498,Diode
6958,Hot-Spot
